category,location,years,value,sea
기타돔류,전라북도,1971,0,기타
기타돔류,전라남도,1971,100,기타
기타돔류,경상북도,1971,1,동해
기타돔류,경상남도,1971,51,기타
기타돔류,제주도,1971,1,기타
매퉁이류,부산광역시,1971,27,동해
매퉁이류,충청남도,1971,12,기타
매퉁이류,전라북도,1971,7,기타
매퉁이류,전라남도,1971,157,기타
매퉁이류,경상북도,1971,0,동해
매퉁이류,경상남도,1971,42,기타
멸치,부산광역시,1971,1214,동해
멸치,경기도,1971,712,기타
멸치,강원도,1971,589,동해
멸치,충청남도,1971,387,기타
멸치,전라북도,1971,289,기타
멸치,전라남도,1971,11599,기타
멸치,경상북도,1971,2855,동해
멸치,경상남도,1971,47625,기타
멸치,제주도,1971,1634,기타
명태,부산광역시,1971,53,동해
명태,강원도,1971,10260,동해
명태,전라남도,1971,781,기타
명태,경상북도,1971,147,동해
명태,경상남도,1971,0,기타
민어,부산광역시,1971,219,동해
민어,경기도,1971,188,기타
민어,충청남도,1971,203,기타
민어,전라북도,1971,11,기타
민어,전라남도,1971,294,기타
민어,경상남도,1971,49,기타
민어,제주도,1971,3,기타
방어류,부산광역시,1971,146,동해
방어류,경기도,1971,0,기타
방어류,강원도,1971,107,동해
방어류,충청남도,1971,0,기타
방어류,전라북도,1971,0,기타
방어류,전라남도,1971,33,기타
방어류,경상북도,1971,261,동해
방어류,경상남도,1971,146,기타
방어류,제주도,1971,68,기타
뱅어류,부산광역시,1971,0,동해
뱅어류,경기도,1971,617,기타
뱅어류,충청남도,1971,1108,기타
뱅어류,전라남도,1971,6,기타
뱅어류,경상남도,1971,41,기타
병어류,부산광역시,1971,788,동해
병어류,경기도,1971,1341,기타
병어류,충청남도,1971,251,기타
병어류,전라북도,1971,582,기타
병어류,전라남도,1971,1360,기타
병어류,경상북도,1971,0,동해
병어류,경상남도,1971,170,기타
보리멸,충청남도,1971,0,기타
보리멸,전라북도,1971,0,기타
보리멸,전라남도,1971,0,기타
보리멸,경상남도,1971,0,기타
복어류,부산광역시,1971,353,동해
복어류,경기도,1971,90,기타
복어류,강원도,1971,13,동해
복어류,충청남도,1971,267,기타
복어류,전라북도,1971,255,기타
복어류,전라남도,1971,352,기타
복어류,경상북도,1971,22,동해
복어류,경상남도,1971,1774,기타
복어류,제주도,1971,1,기타
기타볼락류,부산광역시,1971,53,동해
기타볼락류,경기도,1971,0,기타
기타볼락류,강원도,1971,345,동해
기타볼락류,충청남도,1971,14,기타
기타볼락류,전라북도,1971,0,기타
기타볼락류,전라남도,1971,115,기타
기타볼락류,경상북도,1971,33,동해
기타볼락류,경상남도,1971,771,기타
기타볼락류,제주도,1971,7,기타
삼치류,부산광역시,1971,406,동해
삼치류,경기도,1971,257,기타
삼치류,강원도,1971,9,동해
삼치류,충청남도,1971,362,기타
삼치류,전라북도,1971,1777,기타
삼치류,전라남도,1971,2692,기타
삼치류,경상북도,1971,41,동해
삼치류,경상남도,1971,803,기타
삼치류,제주도,1971,237,기타
상어류,부산광역시,1971,4987,동해
상어류,경기도,1971,0,기타
상어류,강원도,1971,3,동해
상어류,충청남도,1971,212,기타
상어류,전라북도,1971,0,기타
상어류,전라남도,1971,419,기타
상어류,경상북도,1971,97,동해
상어류,경상남도,1971,918,기타
상어류,제주도,1971,36,기타
서대류,부산광역시,1971,691,동해
서대류,경기도,1971,340,기타
서대류,충청남도,1971,299,기타
서대류,전라북도,1971,28,기타
서대류,전라남도,1971,890,기타
서대류,경상남도,1971,697,기타
성대류,부산광역시,1971,88,동해
성대류,경기도,1971,7,기타
성대류,충청남도,1971,0,기타
성대류,전라북도,1971,0,기타
성대류,전라남도,1971,3,기타
성대류,경상남도,1971,0,기타
송어류,부산광역시,1971,0,동해
송어류,강원도,1971,41,동해
송어류,충청남도,1971,20,기타
송어류,전라북도,1971,23,기타
송어류,전라남도,1971,122,기타
송어류,경상북도,1971,20,동해
숭어류,부산광역시,1971,239,동해
숭어류,경기도,1971,89,기타
숭어류,강원도,1971,7,동해
숭어류,충청남도,1971,232,기타
숭어류,전라북도,1971,17,기타
숭어류,전라남도,1971,694,기타
숭어류,경상북도,1971,1,동해
숭어류,경상남도,1971,1015,기타
숭어류,제주도,1971,1,기타
양미리,부산광역시,1971,0,동해
양미리,경기도,1971,92,기타
양미리,강원도,1971,362,동해
양미리,충청남도,1971,0,기타
양미리,전라북도,1971,0,기타
양미리,전라남도,1971,0,기타
양미리,경상북도,1971,23,동해
양미리,경상남도,1971,20,기타
양태류,부산광역시,1971,89,동해
양태류,경기도,1971,0,기타
양태류,충청남도,1971,36,기타
양태류,전라북도,1971,20,기타
양태류,전라남도,1971,483,기타
양태류,경상남도,1971,408,기타
임연수어,강원도,1971,0,동해
임연수어,전라북도,1971,0,기타
임연수어,전라남도,1971,0,기타
임연수어,경상북도,1971,0,동해
갯장어,부산광역시,1971,619,동해
갯장어,경기도,1971,178,기타
갯장어,충청남도,1971,14,기타
갯장어,전라북도,1971,0,기타
갯장어,전라남도,1971,1159,기타
갯장어,경상북도,1971,0,동해
갯장어,경상남도,1971,819,기타
붕장어,부산광역시,1971,793,동해
붕장어,경기도,1971,0,기타
붕장어,충청남도,1971,70,기타
붕장어,전라북도,1971,0,기타
붕장어,전라남도,1971,784,기타
붕장어,경상북도,1971,66,동해
붕장어,경상남도,1971,2230,기타
붕장어,제주도,1971,0,기타
전갱이류,부산광역시,1971,7218,동해
전갱이류,경기도,1971,0,기타
전갱이류,충청남도,1971,0,기타
전갱이류,전라북도,1971,0,기타
전갱이류,전라남도,1971,291,기타
전갱이류,경상북도,1971,1,동해
전갱이류,경상남도,1971,1350,기타
전갱이류,제주도,1971,44,기타
전어,부산광역시,1971,271,동해
전어,경기도,1971,110,기타
전어,강원도,1971,2,동해
전어,충청남도,1971,19,기타
전어,전라북도,1971,54,기타
전어,전라남도,1971,2118,기타
전어,경상북도,1971,336,동해
전어,경상남도,1971,2295,기타
정어리,부산광역시,1971,1,동해
정어리,강원도,1971,0,동해
정어리,전라남도,1971,18,기타
정어리,경상북도,1971,0,동해
정어리,경상남도,1971,119,기타
참조기,부산광역시,1971,5970,동해
참조기,경기도,1971,4264,기타
참조기,충청남도,1971,836,기타
참조기,전라북도,1971,2707,기타
참조기,전라남도,1971,6836,기타
참조기,경상남도,1971,3784,기타
참조기,제주도,1971,157,기타
기타조기류,부산광역시,1971,12312,동해
기타조기류,경기도,1971,4075,기타
기타조기류,충청남도,1971,407,기타
기타조기류,전라북도,1971,53,기타
기타조기류,전라남도,1971,1257,기타
기타조기류,경상남도,1971,1124,기타
기타조기류,제주도,1971,2,기타
준치,부산광역시,1971,86,동해
준치,경기도,1971,648,기타
준치,충청남도,1971,386,기타
준치,전라북도,1971,183,기타
준치,전라남도,1971,1727,기타
준치,경상북도,1971,1,동해
준치,경상남도,1971,35,기타
준치,제주도,1971,41,기타
쥐치류,부산광역시,1971,0,동해
쥐치류,경기도,1971,0,기타
쥐치류,강원도,1971,0,동해
쥐치류,충청남도,1971,0,기타
쥐치류,전라북도,1971,0,기타
쥐치류,전라남도,1971,0,기타
쥐치류,경상북도,1971,0,동해
쥐치류,경상남도,1971,0,기타
쥐치류,제주도,1971,0,기타
청어,부산광역시,1971,3755,동해
청어,경기도,1971,2056,기타
청어,강원도,1971,11,동해
청어,전라북도,1971,0,기타
청어,전라남도,1971,139,기타
청어,경상북도,1971,0,동해
청어,경상남도,1971,757,기타
기타어류,부산광역시,1971,22809,동해
기타어류,경기도,1971,28423,기타
기타어류,강원도,1971,3160,동해
기타어류,충청남도,1971,5446,기타
기타어류,전라북도,1971,9666,기타
기타어류,전라남도,1971,28345,기타
기타어류,경상북도,1971,8329,동해
기타어류,경상남도,1971,40869,기타
기타어류,제주도,1971,504,기타
꽃게,부산광역시,1971,69,동해
꽃게,경기도,1971,1323,기타
꽃게,충청남도,1971,1802,기타
꽃게,전라북도,1971,152,기타
꽃게,전라남도,1971,718,기타
꽃게,경상남도,1971,49,기타
대게,부산광역시,1971,120,동해
대게,경기도,1971,0,기타
대게,강원도,1971,0,동해
대게,전라북도,1971,23,기타
대게,전라남도,1971,33,기타
대게,경상북도,1971,15,동해
대게,경상남도,1971,303,기타
기타게류,부산광역시,1971,1356,동해
기타게류,경기도,1971,64,기타
기타게류,강원도,1971,91,동해
기타게류,충청남도,1971,225,기타
기타게류,전라북도,1971,19,기타
기타게류,전라남도,1971,484,기타
기타게류,경상북도,1971,384,동해
기타게류,경상남도,1971,544,기타
대하,부산광역시,1971,0,동해
대하,경기도,1971,32,기타
대하,충청남도,1971,97,기타
대하,전라북도,1971,7,기타
대하,전라남도,1971,112,기타
대하,경상북도,1971,2,동해
대하,경상남도,1971,16,기타
보리새우,부산광역시,1971,17,동해
보리새우,충청남도,1971,0,기타
보리새우,전라북도,1971,5,기타
보리새우,전라남도,1971,549,기타
보리새우,경상남도,1971,0,기타
젓새우류,경기도,1971,1650,기타
젓새우류,충청남도,1971,1022,기타
젓새우류,전라북도,1971,0,기타
젓새우류,전라남도,1971,153,기타
젓새우류,경상북도,1971,0,동해
젓새우류,경상남도,1971,0,기타
중하,부산광역시,1971,18,동해
중하,경기도,1971,9,기타
중하,강원도,1971,0,동해
중하,충청남도,1971,88,기타
중하,전라북도,1971,14,기타
중하,전라남도,1971,269,기타
중하,경상북도,1971,1,동해
중하,경상남도,1971,507,기타
기타새우류,부산광역시,1971,80,동해
기타새우류,경기도,1971,143,기타
기타새우류,강원도,1971,32,동해
기타새우류,충청남도,1971,390,기타
기타새우류,전라북도,1971,18,기타
기타새우류,전라남도,1971,253,기타
기타새우류,경상북도,1971,139,동해
기타새우류,경상남도,1971,614,기타
기타새우류,제주도,1971,9,기타
기타갑각류,부산광역시,1971,9,동해
기타갑각류,경기도,1971,0,기타
기타갑각류,강원도,1971,0,동해
기타갑각류,충청남도,1971,142,기타
기타갑각류,전라북도,1971,0,기타
기타갑각류,전라남도,1971,168,기타
기타갑각류,경상북도,1971,0,동해
기타갑각류,경상남도,1971,940,기타
골뱅이,강원도,1971,0,동해
골뱅이,충청남도,1971,0,기타
골뱅이,전라북도,1971,0,기타
골뱅이,경상북도,1971,0,동해
골뱅이,경상남도,1971,0,기타
굴류,부산광역시,1971,884,동해
굴류,경기도,1971,746,기타
굴류,충청남도,1971,734,기타
굴류,전라북도,1971,1,기타
굴류,전라남도,1971,2678,기타
굴류,경상북도,1971,0,동해
굴류,경상남도,1971,2808,기타
소라고둥,부산광역시,1971,66,동해
소라고둥,경기도,1971,4,기타
소라고둥,강원도,1971,0,동해
소라고둥,충청남도,1971,603,기타
소라고둥,전라북도,1971,4,기타
소라고둥,전라남도,1971,375,기타
소라고둥,경상북도,1971,187,동해
소라고둥,경상남도,1971,661,기타
소라고둥,제주도,1971,2003,기타
전복류,부산광역시,1971,5,동해
전복류,경기도,1971,8,기타
전복류,강원도,1971,0,동해
전복류,충청남도,1971,25,기타
전복류,전라북도,1971,0,기타
전복류,전라남도,1971,290,기타
전복류,경상북도,1971,25,동해
전복류,경상남도,1971,87,기타
전복류,제주도,1971,113,기타
가리비류,전라남도,1971,0,기타
가리비류,경상남도,1971,0,기타
가무락,경기도,1971,0,기타
가무락,충청남도,1971,0,기타
가무락,전라북도,1971,0,기타
가무락,전라남도,1971,0,기타
가무락,경상남도,1971,0,기타
개량조개류,경기도,1971,0,기타
개량조개류,충청남도,1971,0,기타
개량조개류,전라북도,1971,0,기타
개량조개류,전라남도,1971,0,기타
개량조개류,경상남도,1971,0,기타
꼬막,부산광역시,1971,2,동해
꼬막,경기도,1971,0,기타
꼬막,강원도,1971,0,동해
꼬막,충청남도,1971,79,기타
꼬막,전라북도,1971,650,기타
꼬막,전라남도,1971,3383,기타
꼬막,경상남도,1971,728,기타
맛류,경기도,1971,0,기타
맛류,충청남도,1971,0,기타
맛류,전라북도,1971,0,기타
맛류,전라남도,1971,0,기타
맛류,경상남도,1971,0,기타
바지락,부산광역시,1971,0,동해
바지락,경기도,1971,46,기타
바지락,충청남도,1971,2394,기타
바지락,전라북도,1971,56,기타
바지락,전라남도,1971,2330,기타
바지락,경상남도,1971,1924,기타
바지락,제주도,1971,2,기타
백합류,경기도,1971,14,기타
백합류,충청남도,1971,462,기타
백합류,전라북도,1971,1838,기타
백합류,전라남도,1971,600,기타
백합류,경상북도,1971,2,동해
백합류,경상남도,1971,268,기타
새조개,전라남도,1971,0,기타
새조개,경상남도,1971,0,기타
키조개,부산광역시,1971,188,동해
키조개,경기도,1971,4,기타
키조개,충청남도,1971,4,기타
키조개,전라북도,1971,0,기타
키조개,전라남도,1971,1254,기타
키조개,경상북도,1971,516,동해
키조개,경상남도,1971,18,기타
피조개,부산광역시,1971,37,동해
피조개,경기도,1971,0,기타
피조개,충청남도,1971,25,기타
피조개,전라북도,1971,0,기타
피조개,전라남도,1971,1356,기타
피조개,경상북도,1971,142,동해
피조개,경상남도,1971,318,기타
홍합류,부산광역시,1971,2479,동해
홍합류,경기도,1971,18,기타
홍합류,충청남도,1971,519,기타
홍합류,전라남도,1971,503,기타
홍합류,경상북도,1971,1,동해
홍합류,경상남도,1971,2746,기타
홍합류,제주도,1971,0,기타
기타패류,부산광역시,1971,0,동해
기타패류,경기도,1971,0,기타
기타패류,강원도,1971,0,동해
기타패류,충청남도,1971,0,기타
기타패류,전라북도,1971,0,기타
기타패류,전라남도,1971,0,기타
기타패류,경상북도,1971,0,동해
기타패류,경상남도,1971,0,기타
기타패류,제주도,1971,0,기타
갑오징어류,부산광역시,1971,1297,동해
갑오징어류,경기도,1971,377,기타
